Section,n,avg degree,avg geodesic len,num components,largest component size
162,211,72.7867298578199,2.8928007221846084,1,211
163,211,72.8909952606635,2.893613179869104,1,211
164,211,73.77251184834124,2.8973595125253895,1,211
165,211,73.99052132701422,2.895057549085985,1,211
166,211,75.54502369668246,2.88837734145791,1,211
167,213,75.5680751173709,2.8932146337142353,1,213
168,214,77.20560747663552,2.9000043876968977,1,214
169,217,76.70967741935483,2.9386414063833417,1,217
170,217,76.82949308755761,2.935441201570234,1,217
171,217,77.04147465437788,2.9400068271036015,1,217
172,217,77.35483870967742,2.9365506059054445,1,217
173,217,77.82488479262673,2.92989417989418,1,217
174,217,78.78341013824885,2.930704898446834,1,217
175,219,78.4931506849315,2.9555108709312554,1,219
176,222,78.44144144144144,2.9609881374587257,1,222
177,222,79.12612612612612,2.96106966695202,1,222
178,222,79.18018018018019,2.963189433777669,1,222
179,222,79.69369369369369,2.9650238473767887,1,222
180,222,80.06306306306307,2.965064612123436,1,222
181,222,80.06306306306307,2.965064612123436,1,222
182,227,80.14096916299559,3.009863163229504,1,227
183,227,80.14096916299559,3.009863163229504,1,227
184,227,80.33480176211454,3.009863163229504,1,227
185,227,80.33480176211454,3.009863163229504,1,227
186,227,82.73127753303964,3.0009356360375814,1,227
187,227,82.75770925110132,3.001091575377178,1,227
188,227,82.75770925110132,3.001091575377178,1,227
189,228,82.49122807017544,3.012095216013602,1,228
190,229,83.1004366812227,3.009652953344059,1,229
191,229,83.10917030567686,3.0071631042672182,1,229
192,229,83.77292576419214,3.0113383896422277,1,229
